objetID,dateReferentiel,route,longueur,prD,depPrD,concessionPrD,absD,cumulD,x_debut,y_debut,zD,prF,depPrF,concessionPrF,absF,cumulF,xF,yF,zF,cote,voie,accrochage,anneeMesureTrafic,typeComptageTrafic,typeComptageTrafic_lib,trafic_moyen_journalier,ratio_PL
TMJ19_3062,01/01/2019,N0088,2086,50,12,N,237,251566,"664429,96","6361401,51",0,52,12,N,200,253652,"664575,64","6359756,74",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,27505.0,
TMJ19_3066,01/01/2019,N0088,2001,56,12,N,800,258329,"662382,05","6356085,42",0,58,12,N,801,260330,"661030,69","6354687,42",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,15239.0,104
TMJ19_3067,01/01/2019,N0088,5574,58,12,N,801,260330,"661030,69","6354687,42",0,66,12,N,495,265904,"656080,58","6353228,64",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,15239.0,104
TMJ19_3068,01/01/2019,N0088,59,66,12,N,495,265904,"656080,58","6353228,64",0,66,12,N,554,265963,"656038,79","6353236,02",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,15239.0,104
TMJ19_3069,01/01/2019,N0088,1457,66,12,N,554,265963,"656038,79","6353236,02",0,68,12,N,15,267420,"654586,65","6353290,99",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,15239.0,104
TMJ19_3074,01/01/2019,N0088,9251,81,12,N,695,280849,"648545,24","6343190,52",0,0,81,N,0,290100,"644851,37","6335715,28",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,9353.0,150
TMJ19_3076,01/01/2019,N0088,11503,9,81,N,905,298596,"639139,59","6331552,46",0,25,81,N,430,310099,"633512,5","6322134,72",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,10341.0,135
TMJ19_3077,01/01/2019,N0088,10,25,81,N,430,310099,"633512,5","6322134,72",0,25,81,N,440,310109,"633503,41","6322129,89",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,21750.0,80
TMJ19_3078,01/01/2019,N0088,425,25,81,N,440,310109,"633503,41","6322129,89",0,26,81,N,130,310534,"633736,19","6321862,8",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,21750.0,80
TMJ19_3079,01/01/2019,N0088,3375,26,81,N,130,310534,"633736,19","6321862,8",0,29,81,N,513,313909,"634390,7","6318753,06",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,21750.0,80
TMJ19_3084,01/01/2019,N0088,1419,32,81,N,979,317667,"632558,68","6316689,7",0,33,81,N,914,319086,"633487,42","6315723,22",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,43256.0,57
TMJ19_3086,01/01/2019,N0088,3563,34,81,N,175,319927,"633645,16","6314907,54",0,36,81,N,910,323490,"631082,56","6312888,5",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,53216.0,61
TMJ19_3088,01/01/2019,N0088,4982,38,81,N,80,325421,"629346,81","6313427,63",0,42,81,N,821,330403,"624485,12","6313345,64",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,40136.0,78
TMJ19_3089,01/01/2019,N0088,109,42,81,N,821,330403,"624485,12","6313345,64",0,42,81,N,930,330512,"624376,76","6313334,05",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,40136.0,78
TMJ19_3090,01/01/2019,N0088,437,42,81,N,930,330512,"624376,76","6313334,05",0,43,81,N,354,330949,"623969,5","6313177,76",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,40136.0,78
TMJ19_3093,01/01/2019,N0089,5057,42,33,N,223,12159,"430751,15","6425630,93",0,47,33,N,300,17216,"426000,04","6424894,04",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,61465.0,93
TMJ19_3094,01/01/2019,N0089,2983,47,33,N,300,17216,"426000,04","6424894,04",0,50,33,N,260,20199,"423119,22","6424888,09",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,62900.0,79
TMJ19_3095,01/01/2019,N0090,"2015,9",20,73,N,0,0,"960532,06","6511145,28",0,22,73,N,"492,9","2015,9","962433,4","6511871,09",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,34061.0,72
TMJ19_3096,01/01/2019,N0090,"186,1",22,73,N,"492,9","2015,9","962433,4","6511871,09",0,22,73,N,679,2202,"962598,83","6511956,29",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,34061.0,72
TMJ19_3097,01/01/2019,N0090,546,22,73,N,679,2202,"962598,83","6511956,29",0,23,73,N,274,2748,"963042,76","6512274,63",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,34061.0,72
TMJ19_3098,01/01/2019,N0090,"176,3",23,73,N,274,2748,"963042,76","6512274,63",0,23,73,N,"450,3","2924,3","963188,85","6512373,75",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,34061.0,72
TMJ19_3099,01/01/2019,N0090,"529,7",23,73,N,"450,3","2924,3","963188,85","6512373,75",0,23,73,N,980,3454,"963627,91","6512667,75",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,34061.0,72
TMJ19_3100,01/01/2019,N0090,16510,23,73,N,980,3454,"963627,91","6512667,75",0,40,73,N,500,19964,"970495,08","6500274,43",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,26946.0,62
TMJ19_3101,01/01/2019,N0090,"9152,4",40,73,N,500,19964,"970495,08","6500274,43",0,49,73,N,"677,4","29116,4","975297,28","6493158,64",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,21033.0,
TMJ19_3102,01/01/2019,N0090,"191,6",49,73,N,"677,4","29116,4","975297,28","6493158,64",0,49,73,N,869,29308,"975429,27","6493031,62",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,21033.0,
TMJ19_3103,01/01/2019,N0090,144,49,73,N,869,29308,"975429,27","6493031,62",0,50,73,N,0,29452,"975568,98","6493026,89",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,21033.0,
TMJ19_3104,01/01/2019,N0090,1717,50,73,N,0,29452,"975568,98","6493026,89",0,51,73,N,720,31169,"976959,11","6493861,42",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,14114.0,99
TMJ19_3105,01/01/2019,N0090,522,51,73,N,720,31169,"976959,11","6493861,42",0,52,73,N,302,31691,"977244,06","6494291,09",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,14114.0,99
TMJ19_3106,01/01/2019,N0090,619,52,73,N,302,31691,"977244,06","6494291,09",0,52,73,N,921,32310,"977574,49","6494809,31",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,14114.0,99
TMJ19_3107,01/01/2019,N0090,410,52,73,N,921,32310,"977574,49","6494809,31",0,53,73,N,392,32720,"977828,85","6495093,57",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,14114.0,99
TMJ19_3108,01/01/2019,N0090,"285,2",53,73,N,392,32720,"977828,85","6495093,57",0,53,73,N,"677,2","33005,2","978014,64","6495324,08",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,14114.0,99
TMJ19_3109,01/01/2019,N0090,"1068,3",53,73,N,"677,2","33005,2","978014,64","6495324,08",0,54,73,N,"753,5","34073,5","978278,14","6496325,85",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,14114.0,99
TMJ19_3110,01/01/2019,N0090,"230,5",54,73,N,"753,5","34073,5","978278,14","6496325,85",0,54,73,N,984,34304,"978305,4","6496547,75",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,14114.0,99
TMJ19_3111,01/01/2019,N0090,262,54,73,N,984,34304,"978305,4","6496547,75",0,55,73,N,250,34566,"978413,47","6496809,03",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,14114.0,99
TMJ19_3119,01/01/2019,N0090,857,58,73,N,585,37834,"980709,87","6498736,57",0,59,73,N,448,38691,"981128,09","6499474,23",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,13347.0,63
TMJ19_3120,01/01/2019,N0090,366,59,73,N,448,38691,"981128,09","6499474,23",0,59,73,N,814,39057,"981181,71","6499834,59",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,13347.0,63
TMJ19_3121,01/01/2019,N0090,149,59,73,N,814,39057,"981181,71","6499834,59",0,59,73,N,963,39206,"981285,97","6499935,51",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,13347.0,63
TMJ19_3122,01/01/2019,N0090,4435,59,73,N,963,39206,"981285,97","6499935,51",0,64,73,N,422,43641,"984845,59","6501496,89",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,13347.0,63
TMJ19_3123,01/01/2019,N0090,268,64,73,N,422,43641,"984845,59","6501496,89",0,64,73,N,690,43909,"985060,21","6501631,47",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,13347.0,63
TMJ19_3124,01/01/2019,N0090,202,64,73,N,690,43909,"985060,21","6501631,47",0,64,73,N,892,44111,"985207,03","6501759,56",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,9480.0,60
TMJ19_3125,01/01/2019,N0090,4085,64,73,N,892,44111,"985207,03","6501759,56",0,69,73,N,88,48196,"988856,55","6503292,79",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,9480.0,60
TMJ19_3126,01/01/2019,N0090,114,69,73,N,88,48196,"988856,55","6503292,79",0,69,73,N,202,48310,"988970,46","6503293,15",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,9480.0,60
TMJ19_3127,01/01/2019,N0090,525,69,73,N,202,48310,"988970,46","6503293,15",0,69,73,N,727,48835,"989491,62","6503325,27",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,9480.0,60
TMJ19_3128,01/01/2019,N0090,73,69,73,N,727,48835,"989491,62","6503325,27",0,69,73,N,800,48908,"989562,6","6503342,33",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,9480.0,60
TMJ19_3129,01/01/2019,N0090,5971,69,73,N,800,48908,"989562,6","6503342,33",0,75,73,N,968,54879,"992898,35","6507968,46",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,9480.0,60
TMJ19_3130,01/01/2019,N0094,307,70,5,N,0,0,"944881,81","6389544,93",0,70,5,N,307,307,"945130,42","6389726,43",0,I,0,ACCROCHE,2019.0,8.0,Temporaire journalier,20101.0,
TMJ19_3131,01/01/2019,N0094,1778,70,5,N,307,307,"945130,42","6389726,43",0,72,5,N,245,2085,"946593,24","6390644,86",0,I,0,ACCROCHE,2019.0,8.0,Temporaire journalier,20101.0,
TMJ19_3132,01/01/2019,N0094,9846,72,5,N,245,2085,"946593,24","6390644,86",0,82,5,N,90,11931,"955709,17","6389660,56",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,12781.0,59
TMJ19_3140,01/01/2019,N0094,2343,98,5,N,880,28604,"970207,61","6386632,67",0,101,5,N,245,30947,"972420,61","6387163,88",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,14577.0,64
TMJ19_3141,01/01/2019,N0094,1134,101,5,N,245,30947,"972420,61","6387163,88",0,104,5,N,381,32081,"973512,11","6387410,85",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,14577.0,64
TMJ19_3142,01/01/2019,N0094,473,104,5,N,381,32081,"973512,11","6387410,85",0,105,5,N,171,32554,"973981,83","6387456,47",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,14577.0,64
TMJ19_3143,01/01/2019,N0094,1336,105,5,N,171,32554,"973981,83","6387456,47",0,106,5,N,550,33890,"975270,71","6387742,62",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,14577.0,64
TMJ19_3144,01/01/2019,N0094,2254,106,5,N,550,33890,"975270,71","6387742,62",0,108,5,N,800,36144,"976736,09","6389368,52",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,14577.0,64
TMJ19_3146,01/01/2019,N0094,1827,114,5,N,440,41486,"978817,48","6393759,32",0,116,5,N,270,43313,"979694,65","6395258,27",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,9657.0,68
TMJ19_3147,01/01/2019,N0094,1124,116,5,N,270,43313,"979694,65","6395258,27",0,117,5,N,390,44437,"979945,94","6396321,11",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,9657.0,68
TMJ19_3148,01/01/2019,N0094,9904,117,5,N,390,44437,"979945,94","6396321,11",0,128,5,N,350,54341,"986443,5","6402828,6",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,9657.0,68
TMJ19_3152,01/01/2019,N0094,85,144,5,N,520,69926,"981660,87","6416923,75",0,144,5,N,605,70011,"981658,61","6417008,09",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,11863.0,73
TMJ19_3153,01/01/2019,N0094,381,144,5,N,605,70011,"981658,61","6417008,09",0,145,5,N,0,70392,"981779,12","6417357,22",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,11863.0,73
TMJ19_3154,01/01/2019,N0094,1501,145,5,N,0,70392,"981779,12","6417357,22",0,146,5,N,487,71893,"982061,73","6417971,39",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,11863.0,73
TMJ19_3155,01/01/2019,N0094,914,146,5,N,487,71893,"982061,73","6417971,39",0,147,5,N,452,72807,"982502,23","6418632,64",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,11863.0,73
TMJ19_3156,01/01/2019,N0094,2528,147,5,N,452,72807,"982502,23","6418632,64",0,150,5,N,0,75335,"983035,82","6420969,07",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,11863.0,73
TMJ19_3157,01/01/2019,N0094,1737,150,5,N,0,75335,"983035,82","6420969,07",0,152,5,N,120,77072,"983011,26",6422623,0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,11863.0,73
TMJ19_3158,01/01/2019,N0094,7108,152,5,N,120,77072,"983011,26",6422623,0,159,5,N,79,84180,"986485,72","6428316,56",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,11863.0,73
TMJ19_3165,01/01/2019,N0094,511,161,5,N,905,87052,"987506,14","6429111,26",0,162,5,N,412,87563,"987947,67","6429315,29",0,I,0,ACCROCHE,2019.0,8.0,Temporaire journalier,8672.0,
TMJ19_3166,01/01/2019,N0094,10151,162,5,N,412,87563,"987947,67","6429315,29",0,172,5,N,580,97714,"993332,45","6432477,13",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,6185.0,79
TMJ19_3167,01/01/2019,N0094,857,172,5,N,580,97714,"993332,45","6432477,13",0,173,5,N,390,98571,"994047,64","6432926,11",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,3740.0,61
TMJ19_3168,01/01/2019,N0094,894,173,5,N,390,98571,"994047,64","6432926,11",0,174,5,N,264,99465,"994865,22","6433015,58",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,2361.0,
TMJ19_3169,01/01/2019,N0094,72,174,5,N,264,99465,"994865,22","6433015,58",0,174,5,N,336,99537,"994936,02","6433028,27",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,2361.0,
TMJ19_3170,01/01/2019,N0094,498,174,5,N,336,99537,"994936,02","6433028,27",0,174,5,N,834,100035,"995310,7","6433295,22",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,2361.0,
TMJ19_3174,01/01/2019,N0100,864,3,30,N,0,400,"828652,19","6316985,69",0,3,30,N,864,1264,829507,"6317056,38",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,15260.0,97
TMJ19_3175,01/01/2019,N0100,1434,3,30,N,864,1264,829507,"6317056,38",0,5,30,N,305,2698,"830678,02","6317816,54",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,15260.0,97
TMJ19_3176,01/01/2019,N0100,2371,5,30,N,305,2698,"830678,02","6317816,54",0,7,30,N,653,5069,"832783,79","6318837,84",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,15260.0,97
TMJ19_3177,01/01/2019,N0100,6858,7,30,N,653,5069,"832783,79","6318837,84",0,14,30,N,520,11927,"838945,21","6319280,51",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,20535.0,93
TMJ19_3178,01/01/2019,N0100,1379,14,30,N,520,11927,"838945,21","6319280,51",0,15,30,N,900,13306,"840292,04","6319222,96",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,20535.0,93
TMJ19_3179,01/01/2019,N0100,1363,15,30,N,900,13306,"840292,04","6319222,96",0,17,30,N,269,14669,"841237,04","6318444,22",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,39695.0,75
TMJ19_3185,01/01/2019,N0102,1049,0,7,N,0,3375,"834415,54","6385101,14",0,1,7,N,451,4424,"833815,36","6385112,55",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,14521.0,
TMJ19_3186,01/01/2019,N0102,345,1,7,N,451,4424,"833815,36","6385112,55",0,2,7,N,0,4769,"833617,94","6384830,34",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,14521.0,
TMJ19_3187,01/01/2019,N0102,1590,2,7,N,0,4769,"833617,94","6384830,34",0,4,7,N,462,6359,"832507,93","6384088,31",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,14521.0,
TMJ19_3201,01/01/2019,N0102,611,13,7,N,0,14659,"826218,31","6386701,29",0,14,7,N,150,15270,"825809,03","6387145,99",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,11792.0,240
TMJ19_3202,01/01/2019,N0102,1242,14,7,N,150,15270,"825809,03","6387145,99",0,15,7,N,408,16512,"825048,91","6388047,35",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,11792.0,240
TMJ19_3203,01/01/2019,N0102,507,15,7,N,408,16512,"825048,91","6388047,35",0,15,7,N,915,17019,"824616,55",6388285,0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,11792.0,240
TMJ19_3204,01/01/2019,N0102,2318,15,7,N,915,17019,"824616,55",6388285,0,18,7,N,280,19337,"822608,59","6389253,65",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,11792.0,240
TMJ19_3205,01/01/2019,N0102,451,18,7,N,280,19337,"822608,59","6389253,65",0,18,7,N,731,19788,"822187,02","6389130,2",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,11792.0,240
TMJ19_3206,01/01/2019,N0102,1426,18,7,N,731,19788,"822187,02","6389130,2",0,20,7,N,209,21214,"821294,54","6388034,12",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,11792.0,240
TMJ19_3207,01/01/2019,N0102,761,20,7,N,209,21214,"821294,54","6388034,12",0,20,7,N,970,21975,"820771,01","6387563,06",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,11792.0,240
TMJ19_3208,01/01/2019,N0102,764,20,7,N,970,21975,"820771,01","6387563,06",0,21,7,N,760,22739,"820124,55","6387165,55",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,11792.0,240
TMJ19_3209,01/01/2019,N0102,431,21,7,N,760,22739,"820124,55","6387165,55",0,22,7,N,345,23170,"819748,44","6386967,4",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,11792.0,240
TMJ19_3210,01/01/2019,N0102,1630,22,7,N,345,23170,"819748,44","6386967,4",0,24,7,N,628,24800,"818731,73","6386036,32",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,11792.0,240
TMJ19_3211,01/01/2019,N0102,736,24,7,N,628,24800,"818731,73","6386036,32",0,26,7,N,76,25536,"818066,78","6386060,59",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,11792.0,240
TMJ19_3212,01/01/2019,N0102,676,26,7,N,76,25536,"818066,78","6386060,59",0,26,7,N,752,26212,"817403,78","6386029,07",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,11792.0,240
TMJ19_3213,01/01/2019,N0102,665,26,7,N,752,26212,"817403,78","6386029,07",0,27,7,N,406,26877,"816753,75","6385964,54",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,11792.0,240
TMJ19_3214,01/01/2019,N0102,805,27,7,N,406,26877,"816753,75","6385964,54",0,28,7,N,345,27682,"816114,5","6386424,86",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,11792.0,240
TMJ19_3215,01/01/2019,N0102,327,28,7,N,345,27682,"816114,5","6386424,86",0,29,7,N,0,28009,"815926,27","6386682,14",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,11792.0,240
TMJ19_3217,01/01/2019,N0102,3550,40,7,N,50,38625,"809997,69","6392623,11",0,44,7,N,616,42175,"808217,42","6395360,33",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,17897.0,170
TMJ19_3218,01/01/2019,N0102,1843,44,7,N,616,42175,"808217,42","6395360,33",0,46,7,N,724,44018,"806681,3","6394716,25",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,10840.0,255
TMJ19_3219,01/01/2019,N0102,883,46,7,N,724,44018,"806681,3","6394716,25",0,47,7,N,645,44901,"805906,65","6394587,29",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,10840.0,255
TMJ19_3220,01/01/2019,N0102,3325,47,7,N,645,44901,"805906,65","6394587,29",0,50,7,N,971,48226,"803472,46","6396117,67",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,10840.0,255
TMJ19_3221,01/01/2019,N0102,445,50,7,N,971,48226,"803472,46","6396117,67",0,51,7,N,418,48671,"803075,15","6396158,3",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,10840.0,255
TMJ19_3222,01/01/2019,N0102,2307,51,7,N,418,48671,"803075,15","6396158,3",0,53,7,N,729,50978,"801913,56","6397436,56",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,10840.0,255
TMJ19_3223,01/01/2019,N0102,573,53,7,N,729,50978,"801913,56","6397436,56",0,54,7,N,290,51551,"801357,6","6397376,08",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,5313.0,239
TMJ19_3224,01/01/2019,N0102,764,54,7,N,290,51551,"801357,6","6397376,08",0,55,7,N,60,52315,"800794,69","6397871,49",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,5313.0,239
TMJ19_3225,01/01/2019,N0102,12951,55,7,N,60,52315,"800794,69","6397871,49",0,68,7,N,187,65266,"789038,57","6396797,55",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,5313.0,239
TMJ19_3227,01/01/2019,N0102,10941,84,7,N,161,81053,"779779,85","6403339,5",0,95,7,N,0,91994,"772401,61","6407841,66",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,3471.0,377
TMJ19_3230,01/01/2019,N0102,5672,56,43,N,300,130082,"744244,7","6449436,42",0,61,43,N,890,135754,"740584,47","6453585,26",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,8790.0,222
TMJ19_3231,01/01/2019,N0102,528,61,43,N,890,135754,"740584,47","6453585,26",0,62,43,N,491,136282,"740286,81","6454025,4",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,8790.0,222
TMJ19_3232,01/01/2019,N0102,3385,62,43,N,491,136282,"740286,81","6454025,4",0,65,43,N,958,139667,"738753,23","6456940,76",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,8790.0,222
TMJ19_3233,01/01/2019,N0102,1294,65,43,N,958,139667,"738753,23","6456940,76",0,67,43,N,235,140961,"738135,66","6458074,24",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,8790.0,222
TMJ19_3234,01/01/2019,N0102,6056,67,43,N,235,140961,"738135,66","6458074,24",0,73,43,N,362,147017,"733431,67","6461745,12",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,8790.0,222
TMJ19_3235,01/01/2019,N0102,1235,73,43,N,362,147017,"733431,67","6461745,12",0,74,43,N,550,148252,"732796,65","6462740,05",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,8790.0,222
TMJ19_3237,01/01/2019,N0104,7854,0,95,N,0,0,"644070,6","6886178,11",0,8,95,N,0,7854,"651258,9","6885094,8",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,42500.0,109
TMJ19_3238,01/01/2019,N0104,5716,8,95,N,0,7854,"651258,9","6885094,8",0,14,95,N,0,13570,"656628,26","6885254,52",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,48100.0,108
TMJ19_3239,01/01/2019,N0104,8026,14,95,N,0,13570,"656628,26","6885254,52",0,22,95,N,0,21596,"662923,78","6881413,36",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,48600.0,119
TMJ19_3241,01/01/2019,N0104,450,0,77,N,0,24298,"672035,49","6858938,53",0,0,77,N,450,24748,"671844,71","6858518,31",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,113707.0,126
TMJ19_3242,01/01/2019,N0104,"74,1",0,77,N,450,24748,"671844,71","6858518,31",0,0,77,N,"524,1","24822,1","671813,83","6858448,87",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,113707.0,126
TMJ19_3243,01/01/2019,N0104,"5876,9",0,77,N,"524,1","24822,1","671813,83","6858448,87",0,6,77,N,390,30699,"671704,07","6853264,98",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,113707.0,126
TMJ19_3244,01/01/2019,N0104,"263,5",6,77,N,390,30699,"671704,07","6853264,98",0,6,77,N,"653,5","30962,5","671585,72","6853029,91",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,113707.0,126
TMJ19_3245,01/01/2019,N0104,"324,5",6,77,N,"653,5","30962,5","671585,72","6853029,91",0,6,77,N,978,31287,"671476,7","6852726,15",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,113707.0,126
TMJ19_3246,01/01/2019,N0104,8497,6,77,N,978,31287,"671476,7","6852726,15",0,16,77,N,1,39784,"670272,08","6844861,82",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,131525.0,147
TMJ19_3247,01/01/2019,N0104,3455,16,77,N,1,39784,"670272,08","6844861,82",0,18,77,N,150,43239,"671298,17","6841821,54",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,90463.0,
TMJ19_3248,01/01/2019,N0104,1189,18,77,N,150,43239,"671298,17","6841821,54",0,19,77,N,366,44428,"671499,97","6840653,64",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,90463.0,
TMJ19_3249,01/01/2019,N0104,632,19,77,N,366,44428,"671499,97","6840653,64",0,20,77,N,0,45060,"671488,95","6840026,89",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,88211.0,
TMJ19_3250,01/01/2019,N0104,6900,20,77,N,0,45060,"671488,95","6840026,89",0,27,77,N,345,51960,"665747,6","6838277,36",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,88211.0,
TMJ19_3251,01/01/2019,N0104,1775,27,77,N,345,51960,"665747,6","6838277,36",0,29,91,N,0,53735,"665200,97","6836986,65",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,55600.0,
TMJ19_3252,01/01/2019,N0104,2251,29,91,N,0,53735,"665200,97","6836986,65",0,31,91,N,200,55986,"662958,48","6836972,91",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,129946.0,150
TMJ19_3253,01/01/2019,N0104,"2075,3",31,91,N,200,55986,"662958,48","6836972,91",0,33,91,N,"372,3","58061,3","661051,7","6836244,38",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,138238.0,115
TMJ19_3254,01/01/2019,N0104,"1293,8",33,91,N,"372,3","58061,3","661051,7","6836244,38",0,34,91,N,"665,1","59355,1","660016,37","6835493,64",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,138238.0,115
